origin_path,origin_page,origin_summary,link_context,line,link_text,link_target,destination_path,destination_page,destination_summary,status,link_works,destination_appropriate,note
site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",Run the workflow,28,Step 3: Build deidentified datasets,create-analysis-inputs.qmd,site/technical/workflows/cvd-events/create-analysis-inputs.qmd,Create deidentified analytical inputs,Step 3: create the private deidentified datasets used by authorised downstream analyses.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",Run the workflow,29,Step 4: Calculate CVD event metrics,generate-metrics.qmd,site/technical/workflows/cvd-events/generate-metrics.qmd,Generate combined CVD metrics,Step 4: calculate the private combined CVD count and annual-rate staging package.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",Run the workflow,30,Step 5: Review and approve,review-approve.qmd,site/technical/workflows/cvd-events/review-approve.qmd,Review and approve combined CVD metrics,Step 5: prepare disclosure-review evidence and record approval.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",Run the workflow,31,Step 6: Publish approved outputs,publish-metrics.qmd,site/technical/workflows/cvd-events/publish-metrics.qmd,Publish approved combined CVD metrics,Step 6: verify and promote the approved combined CVD package.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/cvd-events/prepare-confidential.qmd,Prepare the confidential dataset,Step 2: combine the selected REDCap release with the frozen historical CVD dataset.,Outputs,46,The BNR analytics and publishing environment,../../getting-started/environment.qmd,site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/classify.qmd,Classify CVD deaths,Mortality Step 2: apply the frozen BNR Heart/Stroke approximate mortality classifier to the private Step 1 source.,Classification boundary,36,How CVD deaths are classified,../../../methods/interpretation/classifying-cvd-deaths.qmd,site/methods/interpretation/classifying-cvd-deaths.qmd,How CVD deaths are classified,How BNR uses death-certificate information to create practical cardiovascular mortality classifications.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",Run the workflow,25,Step 1: Extract mortality data,extract.qmd,site/technical/workflows/mortality/extract.qmd,Extract mortality data,Mortality Step 1: create the private death-certificate source extract through a selected completed month.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",Run the workflow,26,Step 2: Classify causes of death,classify.qmd,site/technical/workflows/mortality/classify.qmd,Classify CVD deaths,Mortality Step 2: apply the frozen BNR Heart/Stroke approximate mortality classifier to the private Step 1 source.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",Run the workflow,27,Step 3: Build mortality burden data,build-burden.qmd,site/technical/workflows/mortality/build-burden.qmd,Build mortality burden data,"Mortality Step 3: calculate private mortality counts, distributions and annual rates, then create the staging package.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",Run the workflow,28,Step 4: Review the mortality release,review.qmd,site/technical/workflows/mortality/review.qmd,Review the mortality release,"Mortality Step 4: revalidate the Step 3 package, apply deterministic disclosure control and create the private human-review materials.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",Run the workflow,29,Step 5: Approve the reviewed release,approve.qmd,site/technical/workflows/mortality/approve.qmd,Approve the reviewed mortality release,Mortality Step 5: record authorised human approval of the exact Step 4 candidate and create the private public_ready package.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",Run the workflow,30,Step 6: Publish approved outputs,publish.qmd,site/technical/workflows/mortality/publish.qmd,Publish approved mortality outputs,Mortality Step 6: verify and promote the exact ten-file mortality payload approved in Step 5.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",Publication boundary,56,Maintain the CVD mortality dashboard,../../website/cvd-mortality-dashboard.qmd,site/technical/website/cvd-mortality-dashboard.qmd,Maintain the CVD mortality dashboard,"How the Quarto mortality dashboard reads the approved Step 6 release, handles Primary/Inclusive views and protects the analytical publication boundary.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",Fixed workflow rules,67,Apply and review disclosure control,../../controls/disclosure-control.qmd,site/technical/controls/disclosure-control.qmd,Disclosure control,Apply BNR's n < 6 small-number rule and complete human disclosure review.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/publish.qmd,Publish approved mortality outputs,Mortality Step 6: verify and promote the exact ten-file mortality payload approved in Step 5.,After Step 6,87,Maintain the CVD mortality dashboard,../../website/cvd-mortality-dashboard.qmd,site/technical/website/cvd-mortality-dashboard.qmd,Maintain the CVD mortality dashboard,"How the Quarto mortality dashboard reads the approved Step 6 release, handles Primary/Inclusive views and protects the analytical publication boundary.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/publish.qmd,Publish approved mortality outputs,Mortality Step 6: verify and promote the exact ten-file mortality payload approved in Step 5.,After Step 6,87,Render and publish the website,../../website/render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/mortality/review.qmd,Review the mortality release,"Mortality Step 4: revalidate the Step 3 package, apply deterministic disclosure control and create the private human-review materials.",Review the package,62,Apply and review disclosure control,../../controls/disclosure-control.qmd,site/technical/controls/disclosure-control.qmd,Disclosure control,Apply BNR's n < 6 small-number rule and complete human disclosure review.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",Current workflow map,22,CVD event release,cvd-events/overview.qmd,site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",Current workflow map,23,CVD mortality release,mortality/overview.qmd,site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",Current workflow map,24,Rolling three-month update,reporting/rolling-update.qmd,site/technical/workflows/reporting/rolling-update.qmd,Build a rolling three-month CVD update,Run the controlled one-step builder for a dated online update from approved public releases.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",Current workflow map,25,Annual CVD report,reporting/annual-report.qmd,site/technical/workflows/reporting/annual-report.qmd,"Build, approve and publish an annual CVD report",Operate the controlled three-step annual-report workflow.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",Current workflow map,26,One-off CVD report,reporting/one-off-report.qmd,site/technical/workflows/reporting/one-off-report.qmd,"Prepare, approve and publish a one-off CVD report",Operate the controlled three-step publication route for a finished bespoke report.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/reporting/overview.qmd,BNR reporting workflows,"Choose and operate the current rolling, annual and one-off CVD report routes.",Run the correct route,29,Build a rolling three-month CVD update,rolling-update.qmd,site/technical/workflows/reporting/rolling-update.qmd,Build a rolling three-month CVD update,Run the controlled one-step builder for a dated online update from approved public releases.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/reporting/overview.qmd,BNR reporting workflows,"Choose and operate the current rolling, annual and one-off CVD report routes.",Run the correct route,30,"Build, approve and publish an annual CVD report",annual-report.qmd,site/technical/workflows/reporting/annual-report.qmd,"Build, approve and publish an annual CVD report",Operate the controlled three-step annual-report workflow.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/reporting/overview.qmd,BNR reporting workflows,"Choose and operate the current rolling, annual and one-off CVD report routes.",Run the correct route,31,"Prepare, approve and publish a one-off CVD report",one-off-report.qmd,site/technical/workflows/reporting/one-off-report.qmd,"Prepare, approve and publish a one-off CVD report",Operate the controlled three-step publication route for a finished bespoke report.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/reporting/overview.qmd,BNR reporting workflows,"Choose and operate the current rolling, annual and one-off CVD report routes.",Run the correct route,33,report disclosure screen,one-off-report.qmd#disclosure-screen,site/technical/workflows/reporting/one-off-report.qmd,"Prepare, approve and publish a one-off CVD report",Operate the controlled three-step publication route for a finished bespoke report.,exists,Yes — local target exists,Not assessed,Local target exists.
