metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,source_status,statistic,value,display_value,unit,numerator,denominator,comparison_n,status_flag,sdc_policy,step4_primary_flag,step4_related_flag,previous_release_id,previous_release_found,previous_value,temporal_increment,temporal_check,step5_temporal_flag,step5_complementary_flag,step5_derived_flag,suppression_status,disclosure_note,suppression_note
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,ami,female,all,hospital_registered,annual_count,109,109,count,109,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,ami,female,all,hospital_registered,annual_previous_5yr_mean,,,count,,,4,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,ami,male,all,hospital_registered,annual_count,125,125,count,125,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,ami,male,all,hospital_registered,annual_previous_5yr_mean,,,count,,,4,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,stroke,all,all,hospital_registered,annual_count,481,481,count,481,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,stroke,all,all,hospital_registered,annual_previous_5yr_mean,,,count,,,4,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,stroke,female,all,hospital_registered,annual_count,260,260,count,260,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,stroke,female,all,hospital_registered,annual_previous_5yr_mean,,,count,,,4,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,stroke,male,all,hospital_registered,annual_count,221,221,count,221,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2014,2014-01-01,2014,,,1,stroke,male,all,hospital_registered,annual_previous_5yr_mean,,,count,,,4,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,all,age_70_plus,hospital_registered,annual_count,345,345,count,345,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,all,age_70_plus,hospital_registered,annual_previous_5yr_mean,314.2,314.2,count,1571,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,all,all,hospital_registered,annual_count,695,695,count,695,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,all,all,hospital_registered,annual_previous_5yr_mean,611,611,count,3055,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,all,under_70,hospital_registered,annual_count,350,350,count,350,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,all,under_70,hospital_registered,annual_previous_5yr_mean,296.8,296.8,count,1484,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,female,all,hospital_registered,annual_count,355,355,count,355,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,female,all,hospital_registered,annual_previous_5yr_mean,308.2,308.2,count,1541,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,male,all,hospital_registered,annual_count,340,340,count,340,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,all_cvd,male,all,hospital_registered,annual_previous_5yr_mean,302.8,302.8,count,1514,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,ami,all,all,hospital_registered,annual_count,211,211,count,211,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,ami,all,all,hospital_registered,annual_previous_5yr_mean,163.8,163.8,count,819,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,ami,female,all,hospital_registered,annual_count,100,100,count,100,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,ami,female,all,hospital_registered,annual_previous_5yr_mean,74.8,74.8,count,374,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,ami,male,all,hospital_registered,annual_count,111,111,count,111,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,ami,male,all,hospital_registered,annual_previous_5yr_mean,89,89,count,445,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,stroke,all,all,hospital_registered,annual_count,484,484,count,484,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,stroke,all,all,hospital_registered,annual_previous_5yr_mean,447.2,447.2,count,2236,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,stroke,female,all,hospital_registered,annual_count,255,255,count,255,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,stroke,female,all,hospital_registered,annual_previous_5yr_mean,233.4,233.4,count,1167,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,stroke,male,all,hospital_registered,annual_count,229,229,count,229,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2015,2015-01-01,2015,,,1,stroke,male,all,hospital_registered,annual_previous_5yr_mean,213.8,213.8,count,1069,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,all,age_70_plus,hospital_registered,annual_count,380,380,count,380,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,all,age_70_plus,hospital_registered,annual_previous_5yr_mean,324.4,324.4,count,1622,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,all,all,hospital_registered,annual_count,780,780,count,780,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,all,all,hospital_registered,annual_previous_5yr_mean,639,639,count,3195,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,all,under_70,hospital_registered,annual_count,398,398,count,398,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,all,under_70,hospital_registered,annual_previous_5yr_mean,314.6,314.6,count,1573,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,female,all,hospital_registered,annual_count,397,397,count,397,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,female,all,hospital_registered,annual_previous_5yr_mean,322,322,count,1610,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,male,all,hospital_registered,annual_count,383,383,count,383,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,all_cvd,male,all,hospital_registered,annual_previous_5yr_mean,317,317,count,1585,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,ami,all,all,hospital_registered,annual_count,217,217,count,217,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,ami,all,all,hospital_registered,annual_previous_5yr_mean,180.8,180.8,count,904,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,ami,female,all,hospital_registered,annual_count,95,95,count,95,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,ami,female,all,hospital_registered,annual_previous_5yr_mean,82.8,82.8,count,414,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,ami,male,all,hospital_registered,annual_count,122,122,count,122,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,ami,male,all,hospital_registered,annual_previous_5yr_mean,98,98,count,490,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,stroke,all,all,hospital_registered,annual_count,563,563,count,563,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,stroke,all,all,hospital_registered,annual_previous_5yr_mean,458.2,458.2,count,2291,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,stroke,female,all,hospital_registered,annual_count,302,302,count,302,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,stroke,female,all,hospital_registered,annual_previous_5yr_mean,239.2,239.2,count,1196,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,stroke,male,all,hospital_registered,annual_count,261,261,count,261,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2016,2016-01-01,2016,,,1,stroke,male,all,hospital_registered,annual_previous_5yr_mean,219,219,count,1095,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,all,age_70_plus,hospital_registered,annual_count,415,415,count,415,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,all,age_70_plus,hospital_registered,annual_previous_5yr_mean,350.2,350.2,count,1751,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,all,all,hospital_registered,annual_count,822,822,count,822,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,all,all,hospital_registered,annual_previous_5yr_mean,694.2,694.2,count,3471,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,all,under_70,hospital_registered,annual_count,405,405,count,405,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,all,under_70,hospital_registered,annual_previous_5yr_mean,343.6,343.6,count,1718,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,female,all,hospital_registered,annual_count,418,418,count,418,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,female,all,hospital_registered,annual_previous_5yr_mean,352.2,352.2,count,1761,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,male,all,hospital_registered,annual_count,404,404,count,404,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,all_cvd,male,all,hospital_registered,annual_previous_5yr_mean,342,342,count,1710,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,ami,all,all,hospital_registered,annual_count,278,278,count,278,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,ami,all,all,hospital_registered,annual_previous_5yr_mean,200.4,200.4,count,1002,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,ami,female,all,hospital_registered,annual_count,131,131,count,131,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,ami,female,all,hospital_registered,annual_previous_5yr_mean,92.8,92.8,count,464,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,ami,male,all,hospital_registered,annual_count,147,147,count,147,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,ami,male,all,hospital_registered,annual_previous_5yr_mean,107.6,107.6,count,538,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,stroke,all,all,hospital_registered,annual_count,544,544,count,544,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,stroke,all,all,hospital_registered,annual_previous_5yr_mean,493.8,493.8,count,2469,,5,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,hospital_registered,annual_count,287,287,count,287,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
