metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,case_definition,source_status,statistic,value,display_value,unit,numerator,denominator,comparison_n,status_flag,ci_lower_value,ci_upper_value,ci_level,ci_method,sdc_policy,primary_suppression_threshold,primary_suppression,related_primary_cells,related_suppression_review,suppression_review,suppression_reason,deaths,ci_variance,ci_max_weight,__upper_point,__upper_variance,suppression_status,disclosure_note
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,heart,male,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,56.26533452821855,56.265335,rate_per_100000,,,,final,45.68400541635454,71.53679947679053,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,32.27117885649574,2.49912530614285,58.7644598343614,38.51680615229934,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,heart,male,all,primary_clear_likely,death_certificate,annual_crude_rate,78.04544474754157,78.045445,rate_per_100000,105,134537,,final,63.83344159619887,94.47876931166599,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,105,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,all,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,37.2833757257202,37.283376,rate_per_100000,,,,final,31.67747324583786,43.98692098609648,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,8.860521266163317,.546132269768476,37.82950799548868,9.158781722245784,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,all,all,primary_clear_likely,death_certificate,annual_crude_rate,59.84813535653279,59.848135,rate_per_100000,168,280710.5,,final,51.14021787014561,69.61373686068686,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,168,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,female,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,35.49048113958932,35.490481,rate_per_100000,,,,final,28.50134071217678,44.67960067653388,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,14.15436417241968,1.110583082754891,36.60106422234421,15.38775895612104,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,female,all,primary_clear_likely,death_certificate,annual_crude_rate,67.72773450728073,67.727735,rate_per_100000,99,146173.5,,final,55.0457605887492,82.45608660472348,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,99,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,male,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,38.54018523249817,38.540185,rate_per_100000,,,,final,29.10608777171681,53.00315728664889,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,26.56501449240369,2.49912530614285,41.03931053864103,32.81064178820728,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,male,all,primary_clear_likely,death_certificate,annual_crude_rate,51.28700654838446,51.287007,rate_per_100000,69,134537,,final,39.9043523765543,64.90698922604584,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,69,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,all_cvd,all,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,115.1003459594885,115.10035,rate_per_100000,,,,final,104.8910541049243,126.3791275383386,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,28.39971299816542,.546132269768476,115.646478229257,28.69797345424789,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,180.2568838714619,180.25688,rate_per_100000,506,280710.5,,final,164.8910034539872,196.6692475275833,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,506,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,all_cvd,female,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,96.81787052246668,96.817871,rate_per_100000,,,,final,84.81943109240457,110.9061302780971,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,39.9887512706034,1.110583082754891,97.92845360522156,41.22214605430476,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,177.1866993675324,177.1867,rate_per_100000,259,146173.5,,final,156.2628871646951,200.1318323133973,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,259,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,all_cvd,male,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,136.2341479903086,136.23415,rate_per_100000,,,,final,118.5365669559733,158.3191484162809,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,87.290288153082,2.49912530614285,138.7332732964515,93.53591544888559,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,183.5926176442168,183.59262,rate_per_100000,247,134537,,final,161.4088003291427,207.9736510311529,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,247,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,heart,all,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,60.8654659994871,60.865466,rate_per_100000,,,,final,53.51149178779529,69.30976174430133,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,14.99626525982371,.546132269768476,61.41159826925558,15.29452571590617,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,heart,all,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,95.11578654877535,95.115787,rate_per_100000,267,280710.5,,final,84.04792059339307,107.2358872879586,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,267,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,heart,female,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,46.06934590125035,46.069346,rate_per_100000,,,,final,37.90116249362544,56.42066347978471,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,19.10799508623289,1.110583082754891,47.17992898400524,20.34138986993424,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,heart,female,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,82.77834217556534,82.778342,rate_per_100000,121,146173.5,,final,68.68727338590197,98.90955600805488,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,121,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,heart,male,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,78.49268283107055,78.492683,rate_per_100000,,,,final,65.88705181282039,95.62166137656894,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,45.06675169247055,2.49912530614285,80.9918081372134,51.31237898827414,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,heart,male,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,108.5203326965816,108.52033,rate_per_100000,146,134537,,final,91.63171656188713,127.6197813020401,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,146,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,all,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,54.23487996000141,54.23488,rate_per_100000,,,,final,47.29617674677013,62.26989769495994,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,13.40344773834171,.546132269768476,54.78101222976989,13.70170819442418,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,all,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,85.14109732268655,85.141097,rate_per_100000,239,280710.5,,final,74.68821922886907,96.64740344354374,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,239,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,female,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,50.7485246212163,50.748525,rate_per_100000,,,,final,42.18822180670469,61.47298680469209,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,20.88075618437051,1.110583082754891,51.85910770397119,22.11415096807187,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,female,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,94.40835719196707,94.408357,rate_per_100000,138,146173.5,,final,79.31458963359901,111.5385017145482,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,138,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,male,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,57.74146515923806,57.741465,rate_per_100000,,,,final,45.71177819642702,74.63121056462958,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,42.22353646061146,2.49912530614285,60.24059046538091,48.46916375641506,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2018,2018-01-01,2018,,,1,stroke,male,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,75.07228494763523,75.072285,rate_per_100000,101,134537,,final,61.14760905404388,91.21963155550554,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,101,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,all,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,95.33800403870329,95.338004,rate_per_100000,,,,final,86.34923501653513,105.379095658827,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,22.0815367373518,.5492480905999975,95.88725212930329,22.38321020237955,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,all,all,primary_clear_likely,death_certificate,annual_crude_rate,156.112479219082,156.11248,rate_per_100000,439,281207.5,,final,141.8487754539787,171.4219411642627,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,439,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,female,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,81.97624739743618,81.976247,rate_per_100000,,,,final,71.55602675209657,94.44074538986636,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,30.21436227356267,1.116814839539784,83.09306223697597,31.46163765937894,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,female,all,primary_clear_likely,death_certificate,annual_crude_rate,160.5317357579318,160.53174,rate_per_100000,235,146388.5,,final,140.6615900506205,182.4222652394254,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,235,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,male,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,111.2951846718561,111.29518,rate_per_100000,,,,final,95.29718936031409,131.7600373914707,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,71.88867867951906,2.49912530614285,113.7943099779989,78.13430597532265,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,male,all,primary_clear_likely,death_certificate,annual_crude_rate,151.3139839340153,151.31398,rate_per_100000,204,134819,,final,131.2611437473033,173.5639896524123,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,204,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,all,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,49.92370463983987,49.923705,rate_per_100000,,,,final,43.42782098997328,57.50381000654778,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,11.76158430799368,.5492480905999975,50.47295273043986,12.06325777302143,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,all,all,primary_clear_likely,death_certificate,annual_crude_rate,80.723309300072,80.723309,rate_per_100000,227,281207.5,,final,70.56299029587007,91.93577074728454,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,227,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,female,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,39.66344996004727,39.66345,rate_per_100000,,,,final,32.49701163184029,48.98091908969285,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,14.7379615134546,1.116814839539784,40.78026479958706,15.98523689927087,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,female,all,primary_clear_likely,death_certificate,annual_crude_rate,77.19185591764381,77.191856,rate_per_100000,113,146388.5,,final,63.61701462970098,92.80590021146487,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,113,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,male,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,63.5148981684576,63.514898,rate_per_100000,,,,final,51.48036649902066,80.27194972207265,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,41.77913280767897,2.49912530614285,66.01402347460045,48.02476010348256,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,male,all,primary_clear_likely,death_certificate,annual_crude_rate,84.55781455136146,84.557815,rate_per_100000,114,134819,,final,69.7497698113436,101.5797651562728,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,114,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,all,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,45.41429939886343,45.414299,rate_per_100000,,,,final,39.33589227005255,52.56721557693842,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,10.31995242935812,.5492480905999975,45.96354748946343,10.62162589438586,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,all,all,primary_clear_likely,death_certificate,annual_crude_rate,75.38916991900999,75.38917,rate_per_100000,212,281207.5,,final,65.58186535142688,86.24940436693163,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,212,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,female,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,42.31279743738891,42.312797,rate_per_100000,,,,final,34.9543419149556,51.80307279899208,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,15.47640076010807,1.116814839539784,43.42961227692869,16.72367614592435,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,female,all,primary_clear_likely,death_certificate,annual_crude_rate,83.33987984028801,83.33988,rate_per_100000,122,146388.5,,final,69.20873317336121,99.50793255731621,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,122,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,male,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,47.78028650339846,47.780287,rate_per_100000,,,,final,37.63424702666055,62.76633559950291,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,30.10954587184009,2.49912530614285,50.27941180954131,36.35517316764368,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,male,all,primary_clear_likely,death_certificate,annual_crude_rate,66.75616938265378,66.756169,rate_per_100000,90,134819,,final,53.67984344276842,82.05466572953846,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,90,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,all,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,135.9434636050403,135.94346,rate_per_100000,,,,final,125.1551382471293,147.7743826086775,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,31.55457662284077,.5492480905999975,136.4927116956403,31.85625008786852,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,222.2558075442512,222.25581,rate_per_100000,625,281207.5,,final,205.1704953010093,240.3842203856875,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,625,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,female,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,118.629082112679,118.62908,rate_per_100000,,,,final,105.9358590623997,133.3357315463584,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,44.33785162134355,1.116814839539784,119.7458969522187,45.58512700715982,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,230.8924539837487,230.89245,rate_per_100000,338,146388.5,,final,206.9307355140483,256.867432716189,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,338,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,male,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,154.8831858329729,154.88319,rate_per_100000,,,,final,136.2648641354886,177.817882099541,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,96.08860474034212,2.49912530614285,157.3823111391158,102.3342320361457,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,212.8780068091293,212.87801,rate_per_100000,287,134819,,final,188.9593924288732,238.9859604962198,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,287,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,all,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,69.38592476590549,69.385925,rate_per_100000,,,,final,61.66742853052539,78.17707857794021,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,16.43259105535285,.5492480905999975,69.93517285650549,16.7342645203806,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,all,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,112.0169270023026,112.01693,rate_per_100000,315,281207.5,,final,99.9869169121487,125.0956505823602,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,315,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,female,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,60.281174427542,60.281174,rate_per_100000,,,,final,51.30004510627898,71.35839065219574,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,22.72423467651744,1.116814839539784,61.39798926708178,23.97151006233372,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,female,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,116.1293407610571,116.12934,rate_per_100000,170,146388.5,,final,99.32824023735131,134.9583292927879,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,170,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,male,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,79.84257448901712,79.842574,rate_per_100000,,,,final,66.45864432032529,97.81969364676128,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,51.01157710141007,2.49912530614285,82.34169979515997,57.25720439721366,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,heart,male,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,107.5516062276089,107.55161,rate_per_100000,145,134819,,final,90.75861066036182,126.5510115103811,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,145,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,all,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,66.55753883913476,66.557539,rate_per_100000,,,,final,59.15325044617197,75.01947313013386,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,15.12198556748792,.5492480905999975,67.10678692973477,15.42365903251567,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,all,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,110.2388805419486,110.23888,rate_per_100000,310,281207.5,,final,98.30746567476456,123.2191638908709,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,310,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,female,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,58.34790768513695,58.347908,rate_per_100000,,,,final,49.59170652827917,69.1945606507838,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,21.6136169448261,1.116814839539784,59.46472252467674,22.86089233064237,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,female,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,114.7631132226917,114.76311,rate_per_100000,168,146388.5,,final,98.06505380161357,133.4893579825727,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,168,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,male,age_standardised,upper_clear_likely_possible,death_certificate,annual_age_standardised_rate,75.04061134395585,75.040611,rate_per_100000,,,,final,62.45938060525771,92.19691142744985,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,45.07702763893207,2.49912530614285,77.53973665009869,51.32265493473566,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2019,2019-01-01,2019,,,1,stroke,male,all,upper_clear_likely_possible,death_certificate,annual_crude_rate,105.3264005815204,105.3264,rate_per_100000,142,134819,,final,88.7155490448734,124.1442793144911,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,142,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,all_cvd,all,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,79.3435823167534,79.343582,rate_per_100000,,,,final,71.13352957401079,88.61911658154759,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,18.5134247263247,.5523135498235382,79.89589586657694,18.81847498364338,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,all_cvd,all,all,primary_clear_likely,death_certificate,annual_crude_rate,130.2813651499123,130.28137,rate_per_100000,367,281698,,final,117.2917202930807,144.3164796009754,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,367,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,all_cvd,female,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,67.76255373124802,67.762554,rate_per_100000,,,,final,58.21818078961153,79.39662059668521,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,25.54529767243087,1.122974525798182,68.8855282570462,26.80636945802252,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,all_cvd,female,all,primary_clear_likely,death_certificate,annual_crude_rate,131.654791586372,131.65479,rate_per_100000,193,146595.5,,final,113.7350565140321,151.5964727988629,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,193,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,all_cvd,male,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,88.36969008460045,88.36969,rate_per_100000,,,,final,75.33845298656921,105.8323218245289,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,47.79918791602032,2.49912530614285,90.86881539074329,54.04481521182392,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,all_cvd,male,all,primary_clear_likely,death_certificate,annual_crude_rate,128.7911030513869,128.7911,rate_per_100000,174,135102.5,,final,110.3651534997767,149.4137156834352,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,174,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,heart,all,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,44.55290688122703,44.552907,rate_per_100000,,,,final,38.38585762795054,51.81947040934658,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,10.65059502914388,.5523135498235382,45.10522043105057,10.95564528646256,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,heart,all,all,primary_clear_likely,death_certificate,annual_crude_rate,72.06298944259456,72.062989,rate_per_100000,203,281698,,final,62.49021506106621,82.68737288730335,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,203,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,heart,female,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,34.02329512731765,34.023295,rate_per_100000,,,,final,27.37620438266944,42.86441456538903,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,12.79080936767376,1.122974525798182,35.14626965311584,14.05188115326541,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,heart,female,all,primary_clear_likely,death_certificate,annual_crude_rate,66.16847038278802,66.16847,rate_per_100000,97,146595.5,,final,53.6581720272671,80.71992246174945,95,poisson_exact_garwood,bnr_sdc_v1,6,0,0,0,0,,97,,,,,none,No disclosure restriction identified.
MORT-RATE-001,mort_2026_07,annual,2020,2020-01-01,2020,,,1,heart,male,age_standardised,primary_clear_likely,death_certificate,annual_age_standardised_rate,53.79500394698267,53.795004,rate_per_100000,,,,final,43.77470175326787,68.49472649399972,95,fay_feuer_gamma,bnr_sdc_v1,6,0,0,0,0,,,28.90893490768779,2.49912530614285,56.29412925312553,35.15456220349138,none,No disclosure restriction identified.
