metric_id,release_id,period_type,period,period_start,period_year,period_month,event_type,sex,age_group,age_group_order,source_status,statistic,value,unit,numerator,denominator,comparison_n,status_flag
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m01,2017-01-01,2017,1,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,23.6,count,118,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,all_cvd,all,all,0,hospital_registered,monthly_count,69,count,69,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,55.2,count,276,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,all_cvd,female,all,0,hospital_registered,monthly_count,38,count,38,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,all_cvd,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,25.8,count,129,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,all_cvd,male,all,0,hospital_registered,monthly_count,31,count,31,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,all_cvd,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,29.4,count,147,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,ami,all,all,0,hospital_registered,monthly_count,23,count,23,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,ami,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,15.4,count,77,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,ami,female,all,0,hospital_registered,monthly_count,13,count,13,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,ami,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,5.6,count,28,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,ami,male,all,0,hospital_registered,monthly_count,10,count,10,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,ami,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,9.800000000000001,count,49,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,stroke,all,all,0,hospital_registered,monthly_count,46,count,46,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,stroke,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,39.8,count,199,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,stroke,female,all,0,hospital_registered,monthly_count,25,count,25,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,stroke,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,20.2,count,101,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,stroke,male,all,0,hospital_registered,monthly_count,21,count,21,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m02,2017-02-01,2017,2,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,19.6,count,98,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,all_cvd,all,all,0,hospital_registered,monthly_count,74,count,74,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,58.8,count,294,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,all_cvd,female,all,0,hospital_registered,monthly_count,34,count,34,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,all_cvd,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,29.8,count,149,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,all_cvd,male,all,0,hospital_registered,monthly_count,40,count,40,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,all_cvd,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,29,count,145,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,ami,all,all,0,hospital_registered,monthly_count,19,count,19,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,ami,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,16.6,count,83,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,ami,female,all,0,hospital_registered,monthly_count,7,count,7,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,ami,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,6.6,count,33,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,ami,male,all,0,hospital_registered,monthly_count,12,count,12,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,ami,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,10,count,50,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,stroke,all,all,0,hospital_registered,monthly_count,55,count,55,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,stroke,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,42.2,count,211,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,stroke,female,all,0,hospital_registered,monthly_count,27,count,27,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,stroke,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,23.2,count,116,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,stroke,male,all,0,hospital_registered,monthly_count,28,count,28,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m03,2017-03-01,2017,3,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,19,count,95,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,all_cvd,all,all,0,hospital_registered,monthly_count,69,count,69,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,56.8,count,284,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,all_cvd,female,all,0,hospital_registered,monthly_count,31,count,31,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,all_cvd,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,28.8,count,144,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,all_cvd,male,all,0,hospital_registered,monthly_count,38,count,38,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,all_cvd,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,28,count,140,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,ami,all,all,0,hospital_registered,monthly_count,19,count,19,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,ami,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,16.4,count,82,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,ami,female,all,0,hospital_registered,monthly_count,8,count,8,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,ami,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,7.6,count,38,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,ami,male,all,0,hospital_registered,monthly_count,11,count,11,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,ami,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,8.800000000000001,count,44,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,stroke,all,all,0,hospital_registered,monthly_count,50,count,50,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,stroke,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,40.4,count,202,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,stroke,female,all,0,hospital_registered,monthly_count,23,count,23,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,stroke,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,21.2,count,106,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,stroke,male,all,0,hospital_registered,monthly_count,27,count,27,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m04,2017-04-01,2017,4,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,19.2,count,96,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,all_cvd,all,all,0,hospital_registered,monthly_count,63,count,63,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,57.2,count,286,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,all_cvd,female,all,0,hospital_registered,monthly_count,33,count,33,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,all_cvd,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,27.8,count,139,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,all_cvd,male,all,0,hospital_registered,monthly_count,30,count,30,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,all_cvd,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,29.4,count,147,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,ami,all,all,0,hospital_registered,monthly_count,29,count,29,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,ami,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,20.4,count,102,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,ami,female,all,0,hospital_registered,monthly_count,14,count,14,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,ami,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,8.800000000000001,count,44,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,ami,male,all,0,hospital_registered,monthly_count,15,count,15,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,ami,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,11.6,count,58,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,stroke,all,all,0,hospital_registered,monthly_count,34,count,34,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,stroke,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,36.8,count,184,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,stroke,female,all,0,hospital_registered,monthly_count,19,count,19,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,stroke,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,19,count,95,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,stroke,male,all,0,hospital_registered,monthly_count,15,count,15,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m05,2017-05-01,2017,5,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,17.8,count,89,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,all_cvd,all,all,0,hospital_registered,monthly_count,66,count,66,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,54.8,count,274,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,all_cvd,female,all,0,hospital_registered,monthly_count,34,count,34,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,all_cvd,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,25.6,count,128,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,all_cvd,male,all,0,hospital_registered,monthly_count,32,count,32,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,all_cvd,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,29.2,count,146,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,ami,all,all,0,hospital_registered,monthly_count,13,count,13,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,ami,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,14.6,count,73,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,ami,female,all,0,hospital_registered,monthly_count,7,count,7,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,ami,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,7,count,35,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,ami,male,all,0,hospital_registered,monthly_count,6,count,6,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,ami,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,7.6,count,38,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,stroke,all,all,0,hospital_registered,monthly_count,53,count,53,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,stroke,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,40.2,count,201,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,stroke,female,all,0,hospital_registered,monthly_count,27,count,27,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,stroke,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,18.6,count,93,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,stroke,male,all,0,hospital_registered,monthly_count,26,count,26,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m06,2017-06-01,2017,6,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,21.6,count,108,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,all_cvd,all,all,0,hospital_registered,monthly_count,69,count,69,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,59.2,count,296,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,all_cvd,female,all,0,hospital_registered,monthly_count,32,count,32,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,all_cvd,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,28.8,count,144,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,all_cvd,male,all,0,hospital_registered,monthly_count,37,count,37,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,all_cvd,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,30.4,count,152,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,ami,all,all,0,hospital_registered,monthly_count,23,count,23,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,ami,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,17.8,count,89,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,ami,female,all,0,hospital_registered,monthly_count,12,count,12,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,ami,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,7,count,35,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,ami,male,all,0,hospital_registered,monthly_count,11,count,11,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,ami,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,10.8,count,54,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,stroke,all,all,0,hospital_registered,monthly_count,46,count,46,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,stroke,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,41.4,count,207,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,stroke,female,all,0,hospital_registered,monthly_count,20,count,20,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,stroke,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,21.8,count,109,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,stroke,male,all,0,hospital_registered,monthly_count,26,count,26,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m07,2017-07-01,2017,7,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,19.6,count,98,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,all_cvd,all,all,0,hospital_registered,monthly_count,61,count,61,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,59.4,count,297,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,all_cvd,female,all,0,hospital_registered,monthly_count,31,count,31,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,all_cvd,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,30.6,count,153,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,all_cvd,male,all,0,hospital_registered,monthly_count,30,count,30,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,all_cvd,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,28.8,count,144,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,ami,all,all,0,hospital_registered,monthly_count,21,count,21,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,ami,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,17.6,count,88,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,ami,female,all,0,hospital_registered,monthly_count,12,count,12,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,ami,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,7.8,count,39,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,ami,male,all,0,hospital_registered,monthly_count,9,count,9,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,ami,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,9.800000000000001,count,49,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,stroke,all,all,0,hospital_registered,monthly_count,40,count,40,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,stroke,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,41.8,count,209,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,stroke,female,all,0,hospital_registered,monthly_count,19,count,19,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,stroke,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,22.8,count,114,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,stroke,male,all,0,hospital_registered,monthly_count,21,count,21,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m08,2017-08-01,2017,8,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,19,count,95,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,all_cvd,all,all,0,hospital_registered,monthly_count,59,count,59,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,53,count,265,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,all_cvd,female,all,0,hospital_registered,monthly_count,28,count,28,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,all_cvd,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,31.2,count,156,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,all_cvd,male,all,0,hospital_registered,monthly_count,31,count,31,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,all_cvd,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,21.8,count,109,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,ami,all,all,0,hospital_registered,monthly_count,20,count,20,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,ami,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,13.2,count,66,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,ami,female,all,0,hospital_registered,monthly_count,11,count,11,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,ami,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,8,count,40,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,ami,male,all,0,hospital_registered,monthly_count,9,count,9,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,ami,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,5.2,count,26,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,stroke,all,all,0,hospital_registered,monthly_count,39,count,39,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,stroke,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,39.8,count,199,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,stroke,female,all,0,hospital_registered,monthly_count,17,count,17,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,stroke,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,23.2,count,116,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,stroke,male,all,0,hospital_registered,monthly_count,22,count,22,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m09,2017-09-01,2017,9,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,16.6,count,83,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,all_cvd,all,all,0,hospital_registered,monthly_count,72,count,72,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,60,count,300,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,all_cvd,female,all,0,hospital_registered,monthly_count,37,count,37,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,all_cvd,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,32.4,count,162,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,all_cvd,male,all,0,hospital_registered,monthly_count,35,count,35,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,all_cvd,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,27.6,count,138,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,ami,all,all,0,hospital_registered,monthly_count,32,count,32,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,ami,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,17.4,count,87,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,ami,female,all,0,hospital_registered,monthly_count,15,count,15,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,ami,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,9.199999999999999,count,46,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,ami,male,all,0,hospital_registered,monthly_count,17,count,17,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,ami,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,8.199999999999999,count,41,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,stroke,all,all,0,hospital_registered,monthly_count,40,count,40,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,stroke,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,42.6,count,213,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,stroke,female,all,0,hospital_registered,monthly_count,22,count,22,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,stroke,female,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,23.2,count,116,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,stroke,male,all,0,hospital_registered,monthly_count,18,count,18,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m10,2017-10-01,2017,10,stroke,male,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,19.4,count,97,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m11,2017-11-01,2017,11,all_cvd,all,all,0,hospital_registered,monthly_count,64,count,64,,,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m11,2017-11-01,2017,11,all_cvd,all,all,0,hospital_registered,monthly_same_month_previous_5yr_mean,54.2,count,271,,5,final
CVD-BURDEN-001,cvd_2023_12,monthly,2017_m11,2017-11-01,2017,11,all_cvd,female,all,0,hospital_registered,monthly_count,37,count,37,,,final
